title,release_year,runtime_minutes,rating,box_office,director_id,country_id
Bad Education,2019,108,R,0,1,1
A Beautiful Day in the Neighborhood,2019,109,PG,67900000,1,1
Vivarium,2019,97,R,488000,1,1
"Live Twice, Love Once",2019,101,NR,368430,1,1
Violet Evergarden: Eternity and the Auto Memory Doll,2019,91,12,10841702,1,1
Waiting for the Barbarians,2019,114,R,761361,1,1
K-12,2019,92,R,359377,1,1
My Brother Chases Dinosaurs,2019,102,14,0,1,1
Mosul,2019,102,16,0,1,1
The Banana Splits Movie,2019,89,R,0,1,1
A Very Bad Friend,2019,94,6,0,1,1
Our Friend,2019,124,R,0,1,1
Martin Eden,2019,129,M,1681545,1,1
Play,2019,108,12,0,1,1
It Chapter Two,2019,169,R,473123154,1,1
Scooby-Doo! Return to Zombie Island,2019,80,PG,0,1,1
Eye for an Eye,2019,107,NR,2407571,1,1
Tod@s Caen,2019,120,C,0,1,1
Invisible Life,2019,140,16,0,1,1
Don't Let Go,2019,107,R,5300000,1,1
KONOSUBA â God's blessing on this wonderful world! Legend of Crimson,2019,90,12,5078942,1,1
The Fanatic,2019,89,R,3153,1,1
Uncut Gems,2019,136,R,50023780,1,1
The Informer,2019,109,R,2927708,1,1
Official Secrets,2019,112,R,0,1,1
Falling Inn Love,2019,98,PG,0,1,1
5 Is the Perfect Number,2019,102,16,544436,1,1
Running with the Devil,2019,100,R,0,1,1
Gundala,2019,123,14,4223384,1,1
Little Monsters,2019,94,R,0,1,1
Paradise Hills,2019,95,NR,0,1,1
Bacurau,2019,131,16,3554178,1,1
School Life,2019,111,8,0,1,1
An Easy Girl,2019,92,R,0,1,1
Tune in for Love,2019,122,12,8631781,1,1
The Legend of Hei,2019,102,PG,48045728,1,1
A Hidden Life,2019,173,PG-13,4645140,1,1
Dave Chappelle: Sticks & Stones,2019,65,R,0,1,1
NiNoKuni,2019,106,PG-13,2858846,1,1
Brittany Runs a Marathon,2019,103,R,7439448,1,1
Burn,2019,89,R,25373,1,1
Mr. Devil,2019,87,16+,0,1,1
Overcomer,2019,119,PG,38026103,1,1
Oh Mercy,2019,119,M,0,1,1
Ready or Not,2019,95,R,57600000,1,1
American Factory,2019,110,NR,0,1,1
Angel Has Fallen,2019,122,R,146661977,1,1
Sextuplets,2019,100,16,0,1,1
Iron Mask,2019,121,PG-13,8685794,1,1
"Where'd You Go, Bernadette",2019,109,PG-13,0,1,1
The Nest,2019,109,14,0,1,1
Heroic Losers,2019,116,M,7364054,1,1
Angel of Mine,2019,98,R,230193,1,1
47 Meters Down: Uncaged,2019,90,PG-13,47582563,1,1
Monos,2019,103,R,1929915,1,1
Hair Love,2019,7,G,0,1,1
Good Boys,2019,90,R,111037232,1,1
Otherhood,2019,100,R,0,1,1
Brian Banks,2019,99,PG-13,4300000,1,1
Blinded by the Light,2019,118,PG-13,18144644,1,1
The Peanut Butter Falcon,2019,97,PG-13,23712097,1,1
Light of My Life,2019,119,R,0,1,1
The Art of Racing in the Rain,2019,109,PG,33800000,1,1
Danger Close: The Battle of Long Tan,2019,119,R,2078370,1,1
Dora and the Lost City of Gold,2019,102,PG,120600000,1,1
The Kitchen,2019,103,R,16000000,1,1
Night Hunter,2019,95,R,1012932,1,1
Scary Stories to Tell in the Dark,2019,108,PG-13,104545505,1,1
Bring the Soul: The Movie,2019,105,PG,12150259,1,1
Father There Is Only One,2019,95,G,15894372,1,1
Descendants 3,2019,106,PG,0,1,1
Luce,2019,109,R,2268204,1,1
The Angry Birds Movie 2,2019,96,PG,137792047,1,1
A Score to Settle,2019,103,NR,0,1,1
EXIT,2019,103,PG,69501772,1,1
The Divine Fury,2019,129,NR,11750306,1,1
Fast & Furious Presents: Hobbs & Shaw,2019,137,PG-13,760098996,1,1
The Red Sea Diving Resort,2019,130,R,0,1,1
Ne Zha,2019,110,NR,742718496,1,1
For Sama,2019,100,16,0,1,1
Honeyland,2019,89,AL,1133735,1,1
Skin,2019,110,R,0,1,1
A Rainy Day in New York,2019,92,PG-13,23805899,1,1
La Llorona,2019,97,NR,294404,1,1
Red Shoes and the Seven Dwarfs,2019,92,PG,10054356,1,1
Once Upon a Time... in Hollywood,2019,162,R,392105159,1,1
Teen Titans Go! vs. Teen Titans,2019,76,PG,0,1,1
Batman: Hush,2019,82,PG-13,0,1,1
Secret Obsession,2019,97,PG-13,0,1,1
1BR,2019,90,R,16125,1,1
PokÃ©mon the Movie: Mewtwo Strikes Back - Evolution,2019,98,PG,26654184,1,1
The Farewell,2019,100,PG,23076657,1,1
Point Blank,2019,86,R,0,1,1
Lying and Stealing,2019,100,R,0,1,1
The Art of Self-Defense,2019,104,R,2400000,1,1
The Lion King,2019,118,PG,1662020819,1,1
Stuber,2019,93,R,32400000,1,1
Crawl,2019,87,R,91500000,1,1
Ibiza,2019,86,6,0,1,1
Midsommar,2019,147,R,48498408,1,1
Kidnapping Stella,2019,89,16,0,1,1
Porno,2019,98,R,0,1,1
Spider-Man: Far From Home,2019,129,PG-13,1131927996,1,1
Ophelia,2019,114,PG-13,242115,1,1
Monica and Friends: Bonds,2019,97,L,1357142,1,1
Anima,2019,15,G,0,1,1
Annabelle Comes Home,2019,106,R,231252591,1,1
Yesterday,2019,116,PG-13,154608856,1,1
The Influence,2019,99,18,0,1,1
Ride Your Wave,2019,94,PG,0,1,1
Beanpole,2019,134,NR,0,1,1
Escape Plan: The Extractors,2019,97,R,1766092,1,1
Above Suspicion,2019,104,R,21712,1,1
Beats,2019,109,18,0,1,1
Deerskin,2019,77,MA15+,1686700,1,1
Weathering with You,2019,112,PG-13,186965409,1,1
Child's Play,2019,90,R,44902237,1,1
Anna,2019,119,R,31626978,1,1
Toy Story 4,2019,100,G,1073841394,1,1
Rascal Does Not Dream of a Dreaming Girl,2019,90,NR,0,1,1
Diego Maradona,2019,130,12,0,1,1
Daughter of the Wolf,2019,88,R,0,1,1
Plus One,2019,98,NR,44112,1,1
Shaft,2019,111,R,21360215,1,1
Return to Horror Hotel,2019,83,NR,0,1,1
Men in Black: International,2019,115,PG-13,253890701,1,1
Playmobil: The Movie,2019,99,PG,16349303,1,1
Children of the Sea,2019,111,NR,0,1,1
The Last Black Man in San Francisco,2019,121,R,2975184,1,1
I Am Mother,2019,114,PG-13,643593,1,1
Dark Phoenix,2019,114,PG-13,252442974,1,1
The Vast of Night,2019,91,PG-13,0,1,1
First Love,2019,108,R,0,1,1
Deadwood: The Movie,2019,110,R,0,1,1
Always Be My Maybe,2019,102,PG-13,0,1,1
Domino,2019,89,R,439085,1,1
Parasite,2019,133,R,257591776,1,1
Venice Calling,2019,95,12,0,1,1
Ma,2019,99,R,61220856,1,1
Godzilla: King of the Monsters,2019,132,PG-13,387300138,1,1
Game of Thrones: The Last Watch,2019,115,16,0,1,1
Murder Mystery,2019,97,PG-13,0,1,1
Sibyl,2019,100,R,0,1,1
Promare,2019,111,PG-13,9869306,1,1
Elisa & Marcela,2019,118,R,0,1,1
Avengement,2019,88,NR,0,1,1
Rim of the World,2019,99,PG,0,1,1
Assimilate,2019,93,PG-13,0,1,1
Booksmart,2019,102,R,24849029,1,1
The Secret Life of Pets 2,2019,86,PG,429434163,1,1
The Traitor,2019,151,R,0,1,1
The Poison Rose,2019,98,R,323754,1,1
Aladdin,2019,127,PG,1097831681,1,1
Alice and the Mayor,2019,103,12,0,1,1
Rocketman,2019,121,R,167300000,1,1
The Souvenir,2019,119,R,2087678,1,1
We Have Always Lived in the Castle,2019,96,NR,0,1,1
The Silence,2019,90,PG-13,2325977,1,1
The Sun Is Also a Star,2019,100,PG-13,6800000,1,1
Cold Blood,2019,91,NR,0,1,1
"The Gangster, the Cop, the Devil",2019,110,18A,25775371,1,1
The Dead Don't Die,2019,104,R,15325468,1,1
John Wick: Chapter 3 - Parabellum,2019,131,R,326709727,1,1
Life Like,2019,95,R,0,1,1
We Die Young,2019,93,R,143837,1,1
Brightburn,2019,91,R,33224654,1,1
The Hustle,2019,94,PG-13,97400000,1,1
The Shiny Shrimps,2019,103,18,4645750,1,1
Wine Country,2019,103,R,0,1,1
See You Yesterday,2019,86,16,0,1,1
The Intruder,2019,102,PG-13,40600000,1,1
A Dog's Journey,2019,109,PG,78871079,1,1
The Last Summer,2019,109,PG-13,0,1,1
Tolkien,2019,112,PG-13,8654322,1,1
PokÃ©mon Detective Pikachu,2019,105,PG,449762638,1,1
Long Shot,2019,125,R,0,1,1
"Extremely Wicked, Shockingly Evil and Vile",2019,111,R,0,1,1
Little White Lies 2,2019,134,12,0,1,1
UglyDolls,2019,88,PG,32500000,1,1
Blow the Man Down,2019,90,R,0,1,1
Come to Daddy,2019,96,R,117947,1,1
Avengers: Endgame,2019,181,PG-13,2799439100,1,1
The Farm,2019,80,NC-17,0,1,1
Someone Great,2019,92,12,0,1,1
Don't Stop Me Now,2019,102,T,5000000,1,1
The Champion,2019,105,U,0,1,1
The Collini Case,2019,118,18A,0,1,1
The Curse of La Llorona,2019,93,R,123233739,1,1
HOMECOMING: A film by BeyoncÃ©,2019,137,R,0,1,1
Guava Island,2019,56,R,0,1,1
The Perfect Date,2019,93,PG-13,0,1,1
Wild Rose,2019,101,R,0,1,1
Teen Spirit,2019,92,PG-13,0,1,1
Stockholm,2019,92,R,0,1,1
After,2019,106,PG-13,69497587,1,1
Breakthrough,2019,116,PG,49200000,1,1
Hellboy,2019,120,R,55065289,1,1
The Ruthless,2019,111,18,0,1,1
The Head Hunter,2019,72,16,44652,1,1
The Best of Enemies,2019,133,PG-13,0,1,1
Little,2019,108,PG-13,17399000,1,1
Missing Link,2019,93,PG,26565710,1,1
Pet Sematary,2019,100,R,113118226,1,1
No Filter,2019,100,12,0,1,1
Battle of the Classes,2019,103,KT/EA,3458157,1,1
Batman vs Teenage Mutant Ninja Turtles,2019,87,PG-13,0,1,1
Justice League vs. the Fatal Five,2019,77,PG-13,0,1,1
A Vigilante,2019,92,R,83012,1,1
Shazam!,2019,132,PG-13,367799011,1,1
Welcome Back Mr. President,2019,96,T,0,1,1
Let's Dance,2019,109,AL,0,1,1
Queen of Hearts,2019,127,16,0,1,1
Dumbo,2019,112,PG,353284621,1,1
Who Would You Take to a Deserted Island?,2019,90,16,0,1,1
Pain and Glory,2019,114,R,37359689,1,1
The Dirt,2019,108,R,0,1,1
Balkan Line,2019,130,R,4944386,1,1
The Beach Bum,2019,95,R,4554416,1,1
Triple Threat,2019,96,R,0,1,1
Law of Tehran,2019,134,NR,1350772,1,1
Despite Everything,2019,75,12,0,1,1
"No manches, Frida 2: paraÃ­so destruido",2019,102,R,26500000,1,1
The Mustang,2019,96,14,1144575,1,1
The Highwaymen,2019,133,R,0,1,1
The Hummingbird Project,2019,111,R,876980,1,1
Captive State,2019,110,PG-13,8808611,1,1
Ordinary Happines,2019,93,G,0,1,1
Five Feet Apart,2019,116,PG-13,92600000,1,1
Us,2019,116,R,256067149,1,1
Hotel Mumbai,2019,123,R,16900000,1,1
Sweetheart,2019,87,6,0,1,1
Wonder Park,2019,86,PG,119559110,1,1
The Death & Life of John F. Donovan,2019,123,R,3326364,1,1
The Kid,2019,100,R,1561698,1,1
Gloria Bell,2019,102,M,11145006,1,1
The Professor and the Madman,2019,124,M,4957273,1,1
The Mystery of Henri Pick,2019,101,PG,0,1,1
Triple Frontier,2019,125,R,0,1,1
Captain Marvel,2019,124,PG-13,1131416446,1,1
Apollo 11,2019,93,G,0,1,1
The Hole in the Ground,2019,90,R,3373474,1,1
A Madea Family Funeral,2019,109,PG-13,74747725,1,1
The Aftermath,2019,108,R,9215591,1,1
DJ Cinderella,2019,94,PG,0,1,1
Greta,2019,98,R,0,1,1
New Biz in the Hood,2019,90,12,0,1,1
Who You Think I Am,2019,101,12,0,1,1
Close,2019,95,R,0,1,1
The Golden Glove,2019,110,16,0,1,1
Dragged Across Concrete,2019,159,R,660132,1,1
By the Grace of God,2019,137,16,0,1,1
The Wolf's Call,2019,116,16,12652790,1,1
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,2019,82,PG,338632,1,1
Kim Possible,2019,86,PG,0,1,1
"Oh, Ramona!",2019,109,R,1200582,1,1
Piranhas,2019,111,NR,0,1,1
The Boy Who Harnessed the Wind,2019,113,12,0,1,1
Fighting with My Family,2019,108,PG-13,39055536,1,1
Happy Death Day 2U,2019,100,PG-13,64600152,1,1
All Inclusive,2019,92,18+,0,1,1
The Queen's Corgi,2019,85,PG,35515687,1,1
Isn't It Romantic,2019,89,PG-13,48800000,1,1
The Man Who Killed Hitler and Then the Bigfoot,2019,96,R,3822,1,1
What Men Want,2019,117,R,69766483,1,1
Drunk Parents,2019,97,R,0,1,1
When Mom Is Away,2019,95,APTA,7478544,1,1
Cold Pursuit,2019,119,R,76419755,1,1
The Prodigy,2019,92,R,21200000,1,1
Conviction,2019,110,12,0,1,1
City Hunter,2019,91,12,14702744,1,1
The Lego Movie 2: The Second Part,2019,107,PG,199603202,1,1
The Wandering Earth,2019,126,PG-13,0,1,1
Troop Zero,2019,94,PG,0,1,1
Paddleton,2019,89,R,0,1,1
Aniara,2019,106,R,40124,1,1
Velvet Buzzsaw,2019,113,R,0,1,1
The First King,2019,123,18,2440478,1,1
Alita: Battle Angel,2019,122,PG-13,405000000,1,1
Serial (Bad) Weddings 2,2019,99,AA,87761988,1,1
15 Minutes of War,2019,98,NR,0,1,1
Sweetheart,2019,82,14,0,1,1
BTS World Tour: Love Yourself in Seoul,2019,113,U,10195760,1,1
The Great Hack,2019,114,12,0,1,1
Wounds,2019,95,R,0,1,1
Late Night,2019,102,R,22384741,1,1
Miss Bala,2019,104,PG-13,15200000,1,1
Polar,2019,118,NC-17,0,1,1
Iron Sky: The Coming Race,2019,93,R,392166,1,1
The Inventor: Out for Blood in Silicon Valley,2019,119,12,0,1,1
The Edge of Democracy,2019,121,15,0,1,1
Serenity,2019,102,R,14500000,1,1
Extreme Job,2019,111,12,124652206,1,1
Yao,2019,103,10,4017253,1,1
Brexit: The Uncivil War,2019,93,14,0,1,1
Kitbull,2019,9,PG,0,1,1
Love at Second Sight,2019,117,10,0,1,1
Fyre,2019,98,11,0,1,1
Purl,2019,9,PG,0,1,1
IO,2019,96,PG-13,0,1,1
Rebels,2019,87,12,0,1,1
The Kid Who Would Be King,2019,120,PG,32140970,1,1
Glass,2019,129,PG-13,246999039,1,1
Reign of the Supermen,2019,87,PG-13,0,1,1
Fate/stay night: Heaven's Feel II. Lost Butterfly,2019,117,R,19790000,1,1
White Snake,2019,99,G,62098770,1,1
Uri: The Surgical Strike,2019,138,MA15+,0,1,1
Belzebuth,2019,114,NR,0,1,1
All You Need is Crime,2019,98,NR,4695495,1,1
A Dog's Way Home,2019,96,PG,17643857,1,1
The Upside,2019,126,PG-13,125000000,1,1
Polaroid,2019,88,PG-13,0,1,1
The Invisibles,2019,102,8,0,1,1
Rust Creek,2019,108,R,0,1,1
The Vanishing,2019,108,R,0,1,1
Giant Little Ones,2019,93,R,0,1,1
Escape Room,2019,100,PG-13,155712077,1,1
How to Train Your Dragon: The Hidden World,2019,104,PG,539987993,1,1
Taylor Swift: Reputation Stadium Tour,2018,125,PG,0,1,1
Long Day's Journey into Night,2018,138,NR,42140000,1,1
Black Mirror: Bandersnatch,2018,90,R,0,1,1
Stan & Ollie,2018,98,PG,24420923,1,1
The King's Musketeers,2018,109,NR,0,1,1
Minha Vida em Marte,2018,95,12,0,1,1
T-34,2018,139,12,36220872,1,1
A Faithful Man,2018,75,12,0,1,1
In Her Hands,2018,105,AA,0,1,1
Destroyer,2018,121,R,0,1,1
Vice,2018,132,R,76100000,1,1
Holmes & Watson,2018,90,PG-13,40500000,1,1
On the Basis of Sex,2018,120,PG-13,38755968,1,1
Welcome to Marwen,2018,116,PG-13,13061491,1,1
Dumplin',2018,110,PG-13,0,1,1
Master Z: Ip Man Legacy,2018,107,NR,21832649,1,1
Amici Come Prima,2018,85,T,9367230,1,1
The Emperor of Paris,2018,121,13,0,1,1
The Mule,2018,116,R,174800000,1,1
Dragon Ball Super: Broly,2018,99,PG,125002821,1,1
If Beale Street Could Talk,2018,120,R,20572691,1,1
The Invisible Witness,2018,103,G,0,1,1
Malevolent,2018,89,16,0,1,1
Bird Box,2018,124,R,0,1,1
Mary Poppins Returns,2018,131,PG,348807090,1,1
"Remi, Nobody's Boy",2018,109,9,7434840,1,1
Once Upon a Deadpool,2018,118,PG-13,51349833,1,1
Leprechaun Returns,2018,93,R,0,1,1
Mary Queen of Scots,2018,124,R,46712809,1,1
Aquaman,2018,143,PG-13,1152028393,1,1
100 Things,2018,111,15+,0,1,1
In Fabric,2018,118,R,0,1,1
Spider-Man: Into the Spider-Verse,2018,117,PG,393602435,1,1
Ben Is Back,2018,103,R,12616995,1,1
In Safe Hands,2018,112,AL,0,1,1
Then Came You,2018,97,PG-13,0,1,1
D-Railed,2018,80,NR,0,1,1
Mirage,2018,129,R,17325485,1,1
A Christmas Prince: The Royal Wedding,2018,92,PG,0,1,1
Anna and the Apocalypse,2018,98,R,673523,1,1
The Plagues of Breslau,2018,93,18,0,1,1
The Possession of Hannah Grace,2018,86,R,43000000,1,1
Through the Fire,2018,116,16,0,1,1
Mortal Engines,2018,128,PG-13,83869818,1,1
Mowgli: Legend of the Jungle,2018,105,PG-13,0,1,1
I Am Jonas,2018,82,12,0,1,1
Superlopez,2018,108,G,12496155,1,1
The Favourite,2018,120,R,95918706,1,1
The Christmas Chronicles,2018,104,PG,0,1,1
Second Act,2018,103,PG-13,72282227,1,1
Bumblebee,2018,113,PG-13,467989645,1,1
Bad Seeds,2018,100,16,0,1,1
Amanda,2018,107,14,0,1,1
Creed II,2018,130,PG-13,214200000,1,1
Arctic,2018,98,PG-13,4100000,1,1
Roma,2018,135,R,1140769,1,1
Ralph Breaks the Internet,2018,112,PG,529323962,1,1
The Clovehitch Killer,2018,109,NR,167994,1,1
Welcome Home,2018,98,R,331704,1,1
Green Book,2018,130,PG-13,321752656,1,1
A Private War,2018,106,R,3944165,1,1
Burn the Stage: The Movie,2018,85,PG,0,1,1
At Eternity's Gate,2018,111,PG-13,0,1,1
Little Tickles,2018,103,12,0,1,1
Fantastic Beasts: The Crimes of Grindelwald,2018,134,PG-13,654900000,1,1
Instant Family,2018,118,PG-13,121000000,1,1
"Cyrano, My Love",2018,113,R,0,1,1
They Shall Not Grow Old,2018,99,R,20904188,1,1
The Ballad of Buster Scruggs,2018,132,R,0,1,1
Godzilla: The Planet Eater,2018,91,PG,1500000,1,1
Your Son,2018,103,18+,414202,1,1
Time Freak,2018,104,PG-13,0,1,1
12 Feet Deep,2018,85,NR,6158,1,1
The Grinch,2018,85,PG,508600000,1,1
A Man in a Hurry,2018,100,M,0,1,1
Kursk,2018,118,PG-13,0,1,1
Swiped,2018,93,12,0,1,1
The Front Runner,2018,113,R,3300000,1,1
Widows,2018,129,R,73900000,1,1
Robin Hood,2018,116,PG-13,86493046,1,1
The Holiday Calendar,2018,94,L,0,1,1
Christmas with a View,2018,90,10,0,1,1
Overlord,2018,110,R,41657844,1,1
Let Me Introduce You To Sofia,2018,98,T,3313429,1,1
Nobody's Fool,2018,110,R,29200000,1,1
Slaughterhouse Rulez,2018,104,R,730762,1,1
The Photographer of Mauthausen,2018,111,R,2701645,1,1
Possum,2018,85,15,33225,1,1
The Nutcracker and the Four Realms,2018,99,PG,173961069,1,1
Suspiria,2018,152,R,7953089,1,1
Air Strike,2018,97,R,0,1,1
The Princess Switch,2018,101,PG,0,1,1
The Girl in the Spider's Web,2018,115,R,35164920,1,1
He's Out There,2018,89,R,0,1,1
Replicas,2018,107,PG-13,8100000,1,1
Sink or Swim,2018,122,14,0,1,1
Bohemian Rhapsody,2018,135,PG-13,910813521,1,1
Auntie Edna,2018,5,PG,0,1,1
Scorpion King: Book of Souls,2018,102,PG-13,0,1,1
The Hate U Give,2018,133,PG-13,34934009,1,1
mid90s,2018,86,R,9303022,1,1
Can You Ever Forgive Me?,2018,106,R,8586944,1,1
Hunter Killer,2018,121,R,31672678,1,1
How About Adolf?,2018,91,6,0,1,1
Halloween,2018,106,R,259939869,1,1
Belleville Cop,2018,110,12,0,1,1
Nothing to Hide,2018,93,9,0,1,1
Antrum,2018,95,NR,0,1,1
Tumbbad,2018,113,A,0,1,1
Look Away,2018,103,R,1119537,1,1
Beautiful Boy,2018,119,R,7700000,1,1
Goosebumps 2: Haunted Halloween,2018,90,PG,93320380,1,1
Cut Off,2018,132,R,1228051,1,1
First Man,2018,141,PG-13,105713218,1,1
Galveston,2018,91,NR,0,1,1
Re:ZERO -Starting Life in Another World- Memory Snow,2018,60,M,1725339,1,1
The Trouble with You,2018,108,16,0,1,1
Andhadhun,2018,139,R,40000000,1,1
Private Life,2018,124,MA15+,0,1,1
The Night Comes for Us,2018,121,NC-17,0,1,1
PAW Patrol: Mighty Pups,2018,44,G,0,1,1
Constantine: City of Demons - The Movie,2018,90,R,0,1,1
The Purity of Vengeance,2018,118,12,470000,1,1
22-Jul,2018,143,R,0,1,1
Bad Times at the El Royale,2018,141,R,31882724,1,1
The Brand New Adventures of Aladdin,2018,98,U,19000000,1,1
Never Look Away,2018,189,R,4831836,1,1
A Star Is Born,2018,136,R,436388866,1,1
Prospect,2018,98,R,22777,1,1
Death Race: Beyond Anarchy,2018,111,R,0,1,1
Cam,2018,95,16,0,1,1
Believe Me: The Abduction of Lisa McVey,2018,87,PG-13,0,1,1
Shadow,2018,116,PG-13,91708374,1,1
The Realm,2018,132,16,1932261,1,1
Free Solo,2018,100,PG-13,21790193,1,1
Battle,2018,95,R,0,1,1
Venom,2018,112,PG-13,856085151,1,1
The Pool,2018,91,14,0,1,1
Border,2018,110,R,2000000,1,1
Balloon,2018,125,14,11859396,1,1
Night School,2018,111,PG-13,33157615,1,1
I Still See You,2018,98,PG-13,0,1,1
Hell Fest,2018,89,R,18160930,1,1
The Old Man & the Gun,2018,94,PG-13,11277120,1,1
High Life,2018,113,R,2133033,1,1
Boy Erased,2018,115,R,7900000,1,1
The Kindergarten Teacher,2018,96,R,0,1,1
Wildlife,2018,105,PG-13,3097257,1,1
The Nightingale,2018,136,R,855756,1,1
Hold the Dark,2018,125,16+ ,0,1,1
Nappily Ever After,2018,100,12,0,1,1
Colette,2018,112,R,14273033,1,1
Life Itself,2018,118,R,7997774,1,1
Assassination Nation,2018,108,MA15+,2900000,1,1
Ash Is Purest White,2018,136,NR,0,1,1
Apostle,2018,130,R,0,1,1
The Perfection,2018,90,16,0,1,1
Capernaum,2018,126,16,64978931,1,1
A Twelve-Year Night,2018,122,16,0,1,1
Smallfoot,2018,96,PG,214115531,1,1
Lords of Chaos,2018,118,R,365353,1,1
London Fields,2018,118,R,487420,1,1
Climax,2018,97,R,1696075,1,1
The Sisters Brothers,2018,121,R,13143056,1,1
Girl,2018,105,R,0,1,1
Our Happy Holiday,2018,102,12,0,1,1
The House with a Clock in Its Walls,2018,105,PG,131523093,1,1
Lizzie,2018,106,R,844786,1,1
I Think We're Alone Now,2018,100,R,0,1,1
White Boy Rick,2018,111,R,26000000,1,1
Where Hands Touch,2018,122,PG-13,128269,1,1
Patient Zero,2018,87,R,0,1,1
Loro,2018,157,16,1681525,1,1
The Lie,2018,95,R,0,1,1
The Armadillo's Prophecy,2018,99,NR,0,1,1
Red Joan,2018,101,M,0,1,1
A Simple Favor,2018,117,R,97644617,1,1
Johnny English Strikes Again,2018,89,PG,158972570,1,1
Mandy,2018,122,NR,1653784,1,1
On My Skin,2018,100,16,0,1,1
Lady J,2018,110,6,4100000,1,1
Thunder Road,2018,90,NR,448184,1,1
Dead in a Week (Or Your Money Back),2018,90,R,0,1,1
The Freshmen,2018,92,U,0,1,1
Fahrenheit 11/9,2018,128,R,0,1,1
The Bad Seed,2018,84,PG-13,0,1,1
Tell It to the Bees,2018,106,NR,0,1,1
When the Angels Sleep,2018,94,18,0,1,1
Next Gen,2018,105,PG,0,1,1
Redcon-1,2018,117,14,0,1,1
Sierra Burgess Is a Loser,2018,105,PG-13,0,1,1
Vox Lux,2018,114,R,1300000,1,1
Final Score,2018,105,R,1472770,1,1
Peppermint,2018,102,R,53918723,1,1
Outlaw King,2018,122,R,0,1,1
City of Lies,2018,112,R,2534122,1,1
ShÃ©hÃ©razade,2018,106,16,0,1,1
The Nun,2018,96,R,366082797,1,1
Black '47,2018,100,R,0,1,1
The Predator,2018,107,R,160542134,1,1
King of Thieves,2018,108,R,0,1,1
UFO,2018,88,PG-13,0,1,1
I Want to Eat Your Pancreas,2018,108,PG,33748006,1,1
Reprisal,2018,89,R,598625,1,1
School's Out,2018,100,14,0,1,1
The Quake,2018,106,PG-13,0,1,1
The Little Stranger,2018,111,R,1824902,1,1
Operation Finale,2018,124,PG-13,17506878,1,1
Kin,2018,102,PG-13,10023153,1,1
Await Further Instructions,2018,91,R,0,1,1
Little Italy,2018,102,R,0,1,1
What Keeps You Alive,2018,99,R,0,1,1
Searching,2018,102,PG-13,75462037,1,1
A-X-L,2018,98,PG,0,1,1
The Bouncer,2018,84,R,0,1,1
Mara,2018,100,R,661769,1,1
The Happytime Murders,2018,90,R,27500000,1,1
An Interview with God,2018,97,NR,0,1,1
The Last Sharknado: It's About Time,2018,86,MA15+,0,1,1
The Seven Deadly Sins: Prisoners of the Sky,2018,99,PG-13,3914227,1,1
Blood Fest,2018,93,18,0,1,1
To All the Boys I've Loved Before,2018,100,PG-13,0,1,1
Alpha,2018,97,PG-13,99630675,1,1
"Juliet, Naked",2018,97,R,0,1,1
Mile 22,2018,94,R,66308758,1,1
The World Is Yours,2018,94,R,0,1,1
Crazy Rich Asians,2018,121,PG-13,238539198,1,1
Megalodon,2018,90,PG-13,5303,1,1
The Package,2018,94,R,0,1,1
Dog Days,2018,112,PG,6842356,1,1
Summer of 84,2018,105,NR,42027,1,1
Elizabeth Harvest,2018,105,R,4973,1,1
El Angel,2018,115,NR,10452324,1,1
BlacKkKlansman,2018,136,R,93411426,1,1
The Meg,2018,113,PG-13,530517320,1,1
"Neuilly sa mÃ¨re, sa mÃ¨re !",2018,105,U,0,1,1
Under the Silver Lake,2018,139,R,2053469,1,1
Flavors of Youth,2018,74,PG-13,496334,1,1
Like Father,2018,103,R,0,1,1
My Hero Academia: Two Heroes,2018,96,PG-13,27507549,1,1
Kingdoms,2018,79,NR,0,1,1
Mia and the White Lion,2018,98,PG,35487190,1,1
Destination Wedding,2018,90,R,2183025,1,1
The Spy Who Dumped Me,2018,116,R,33562069,1,1
Birds of Passage,2018,125,12,2517405,1,1
The Little Mermaid,2018,98,PG,2614006,1,1
The Wife,2018,100,R,20000000,1,1
Along with the Gods: The Last 49 Days,2018,141,NR,112790210,1,1
The Children Act,2018,105,R,17696794,1,1
Down a Dark Hall,2018,96,PG-13,2707199,1,1
Christopher Robin,2018,104,PG,99138899,1,1
Teen Titans Go! To the Movies,2018,84,PG,52390236,1,1
Our House,2018,90,PG-13,24039,1,1
Hot Summer Nights,2018,107,NR,246133,1,1
Illang: The Wolf Brigade,2018,138,R,0,1,1
The Darkest Minds,2018,105,PG-13,41142379,1,1
Mission: Impossible - Fallout,2018,147,PG-13,791658205,1,1
The Death of Superman,2018,81,PG-13,0,1,1
Father of the Year,2018,94,16,0,1,1
Blindspotting,2018,95,R,0,1,1
Bleach,2018,108,PG-13,3729856,1,1
Unfriended: Dark Web,2018,92,R,16434588,1,1
Zoe,2018,104,R,0,1,1
Billionaire Boys Club,2018,108,R,0,1,1
The Equalizer 2,2018,121,R,190400157,1,1
Mamma Mia! Here We Go Again,2018,114,PG-13,395607854,1,1
Black Tide,2018,109,14A,0,1,1
The Miseducation of Cameron Post,2018,92,NR,2019874,1,1
Extinction,2018,96,R,1451864,1,1
How It Ends,2018,113,14,0,1,1
Siberia,2018,105,R,2006704,1,1
